Time,Moisture(%),Temperature(C),Humidity(%),Motor,Raindrop,Object
0:26:23,69,24.5,68,OFF,NO,NOT FOUND
0:26:24,67,24.5,68,OFF,NO,NOT FOUND
0:26:25,67,24.5,68,OFF,NO,NOT FOUND
0:26:26,67,24.5,68,OFF,NO,NOT FOUND
0:26:27,68,24.5,69,OFF,NO,FOUND
0:26:28,69,24.5,69,OFF,NO,FOUND
0:26:30,70,24.5,69,OFF,NO,FOUND
0:26:31,70,24.5,69,OFF,NO,FOUND
0:26:32,71,24.5,69,OFF,NO,FOUND
0:26:33,72,24.5,69,OFF,NO,NOT FOUND
0:26:34,72,24.5,69,OFF,NO,NOT FOUND
0:26:35,73,24.5,69,OFF,NO,NOT FOUND
0:26:36,73,24.5,69,OFF,NO,NOT FOUND
0:26:37,73,24.5,69,OFF,NO,NOT FOUND
0:26:38,73,24.5,69,OFF,NO,NOT FOUND
0:26:39,73,24.5,69,OFF,NO,NOT FOUND
0:26:40,74,24.5,69,OFF,NO,NOT FOUND
0:26:41,74,24.5,69,OFF,NO,NOT FOUND
0:26:42,74,24.5,69,OFF,NO,NOT FOUND
0:26:43,74,24.5,69,OFF,NO,NOT FOUND
0:26:45,73,24.5,69,OFF,NO,NOT FOUND
0:26:46,74,24.5,69,OFF,NO,NOT FOUND
0:26:47,74,24.5,69,OFF,NO,NOT FOUND
0:26:48,74,24.5,69,OFF,NO,NOT FOUND
0:26:49,74,24.5,69,OFF,NO,NOT FOUND
0:26:50,74,24.5,69,OFF,NO,NOT FOUND
0:26:51,74,24.5,69,OFF,NO,NOT FOUND
0:26:52,75,24.5,69,OFF,NO,NOT FOUND
0:26:53,74,24.5,69,OFF,NO,NOT FOUND
0:26:54,74,24.5,69,OFF,NO,NOT FOUND
0:26:55,73,24.5,69,OFF,NO,FOUND
0:26:56,74,24.5,69,OFF,NO,FOUND
0:26:57,72,24.5,69,OFF,NO,FOUND
0:26:58,69,24.5,69,OFF,NO,FOUND
0:26:59,68,24.4,69,OFF,NO,NOT FOUND
0:27:00,66,24.4,69,OFF,NO,NOT FOUND
0:27:01,64,24.4,69,OFF,NO,NOT FOUND
0:27:02,63,24.4,69,OFF,NO,NOT FOUND
0:27:03,62,24.4,69,OFF,NO,NOT FOUND
0:27:04,60,24.1,69,OFF,NO,NOT FOUND
0:27:05,57,24.1,69,OFF,NO,NOT FOUND
0:27:06,59,24.1,69,OFF,NO,FOUND
0:27:07,60,24.1,69,OFF,NO,FOUND
0:27:08,62,24.1,69,OFF,NO,FOUND
0:27:09,63,24.1,69,OFF,NO,FOUND
0:27:10,64,24.1,69,OFF,NO,NOT FOUND
0:27:11,65,24.1,69,OFF,NO,NOT FOUND
0:27:12,66,24.1,69,OFF,NO,NOT FOUND
0:27:13,68,24.1,69,OFF,NO,NOT FOUND
0:27:15,66,24.1,69,OFF,NO,NOT FOUND
0:27:16,62,24.1,69,OFF,NO,NOT FOUND
0:27:17,61,24.1,69,OFF,NO,NOT FOUND
0:27:18,59,24.1,69,OFF,NO,NOT FOUND
0:27:19,58,24.1,69,OFF,NO,NOT FOUND
0:27:20,57,24.1,69,OFF,NO,NOT FOUND
0:27:21,55,24.1,69,OFF,NO,NOT FOUND
0:27:22,56,24.1,69,OFF,NO,NOT FOUND
0:27:23,55,24.1,69,OFF,NO,NOT FOUND
0:27:24,55,24.1,69,OFF,NO,NOT FOUND
0:27:25,55,24.1,69,OFF,NO,NOT FOUND
0:27:26,53,24.1,69,OFF,NO,NOT FOUND
0:27:27,53,24.1,69,OFF,NO,NOT FOUND
0:27:28,54,24.1,69,OFF,NO,NOT FOUND
0:27:30,54,24.1,69,OFF,NO,NOT FOUND
0:27:31,54,24.1,69,OFF,NO,NOT FOUND
0:27:32,54,24.1,69,OFF,NO,NOT FOUND
0:27:33,53,24.1,69,OFF,NO,NOT FOUND
0:27:34,44,24.1,69,OFF,NO,NOT FOUND
0:27:35,45,24.1,69,OFF,NO,NOT FOUND
0:27:36,46,24.1,69,OFF,NO,NOT FOUND
0:27:37,47,24.1,69,OFF,NO,NOT FOUND
0:27:38,49,24.1,69,OFF,NO,FOUND
0:27:39,50,24.1,69,OFF,NO,FOUND
0:27:40,52,24.1,69,OFF,NO,FOUND
0:27:41,53,24.1,69,OFF,NO,FOUND
0:27:42,54,24.1,69,OFF,NO,FOUND
0:27:43,56,24.1,69,OFF,NO,FOUND
0:27:45,57,24.1,69,OFF,NO,FOUND
0:27:46,58,24.1,69,OFF,NO,FOUND
0:27:47,60,24.1,70,OFF,NO,NOT FOUND
0:27:48,60,24.1,70,OFF,NO,NOT FOUND
0:27:49,63,24.1,70,OFF,NO,NOT FOUND
0:27:50,64,24.1,70,OFF,NO,NOT FOUND
0:27:51,65,24.1,70,OFF,NO,NOT FOUND
0:27:52,66,24.2,70,OFF,NO,NOT FOUND
0:27:53,67,24.2,70,OFF,NO,NOT FOUND
0:27:54,69,24.2,70,OFF,NO,NOT FOUND
0:27:55,70,24.2,70,OFF,NO,NOT FOUND
0:27:56,71,24.2,70,OFF,NO,FOUND
0:27:57,72,24.4,70,OFF,NO,FOUND
0:27:58,73,24.4,70,OFF,NO,FOUND
0:28:00,73,24.4,70,OFF,NO,FOUND
0:28:01,73,24.4,70,OFF,NO,FOUND
0:28:02,74,24.4,70,OFF,NO,FOUND
0:28:03,74,24.5,70,OFF,NO,NOT FOUND
0:28:04,72,24.5,70,OFF,NO,NOT FOUND
0:28:05,71,24.5,70,OFF,NO,NOT FOUND
0:28:06,72,24.5,70,OFF,NO,NOT FOUND
0:28:07,73,24.5,70,OFF,NO,NOT FOUND
0:28:08,73,24.5,70,OFF,NO,NOT FOUND
0:28:09,74,24.5,70,OFF,NO,NOT FOUND
0:28:10,75,24.5,70,OFF,NO,NOT FOUND
0:28:11,75,24.5,70,OFF,NO,FOUND
0:28:12,76,24.5,70,OFF,NO,FOUND
0:28:13,75,24.5,70,OFF,NO,FOUND
0:28:15,72,24.5,70,OFF,NO,FOUND
0:28:16,71,24.5,70,OFF,NO,FOUND
0:28:17,68,24.5,70,OFF,NO,NOT FOUND
0:28:18,66,24.5,70,OFF,NO,NOT FOUND
0:28:19,65,24.5,70,OFF,NO,NOT FOUND
0:28:20,63,24.5,70,OFF,NO,NOT FOUND
0:28:21,64,24.5,70,OFF,NO,NOT FOUND
0:28:22,64,24.5,70,OFF,NO,FOUND
0:28:23,64,24.5,70,OFF,NO,FOUND
0:28:24,64,24.5,71,OFF,NO,FOUND
0:28:25,64,24.5,71,OFF,NO,FOUND
0:28:26,64,24.5,71,OFF,NO,NOT FOUND
0:28:27,64,24.5,71,OFF,NO,NOT FOUND
0:28:28,65,24.5,71,OFF,NO,NOT FOUND
0:28:30,65,24.5,71,OFF,NO,NOT FOUND
0:28:31,64,24.5,71,OFF,NO,NOT FOUND
0:28:32,65,24.5,71,OFF,NO,NOT FOUND
0:28:33,64,24.5,71,OFF,NO,FOUND
0:28:34,58,24.5,71,OFF,NO,FOUND
0:28:35,56,24.5,71,OFF,NO,FOUND
0:28:36,55,24.5,71,OFF,NO,FOUND
0:28:37,54,24.5,71,OFF,NO,NOT FOUND
0:28:38,54,24.5,71,OFF,NO,NOT FOUND
0:28:39,53,24.5,71,OFF,NO,NOT FOUND
0:28:40,54,24.5,71,OFF,NO,NOT FOUND
0:28:41,54,24.5,71,OFF,NO,FOUND
0:28:42,56,24.5,71,OFF,NO,FOUND
0:28:43,57,24.5,71,OFF,NO,FOUND
0:28:45,58,24.5,71,OFF,NO,NOT FOUND
0:28:46,60,24.5,71,OFF,NO,NOT FOUND
0:28:47,60,24.5,71,OFF,NO,NOT FOUND
0:28:48,62,24.5,71,OFF,NO,NOT FOUND
0:28:49,63,24.5,71,OFF,NO,NOT FOUND
0:28:50,64,24.5,71,OFF,NO,NOT FOUND
0:28:51,64,24.5,71,OFF,NO,FOUND
0:28:52,65,24.5,71,OFF,NO,FOUND
0:28:53,66,24.5,71,OFF,NO,NOT FOUND
0:28:54,66,24.5,71,OFF,NO,NOT FOUND
0:28:55,66,24.5,71,OFF,NO,NOT FOUND
0:28:56,67,24.5,71,OFF,NO,NOT FOUND
0:28:57,66,24.5,71,OFF,NO,NOT FOUND
0:28:58,67,24.5,71,OFF,NO,NOT FOUND
0:29:00,67,24.5,71,OFF,NO,NOT FOUND
0:29:01,67,24.5,71,OFF,NO,NOT FOUND
0:29:02,68,24.5,71,OFF,NO,NOT FOUND
0:29:03,67,24.5,71,OFF,NO,NOT FOUND
0:29:04,67,24.5,71,OFF,NO,NOT FOUND
0:29:05,67,24.5,71,OFF,NO,FOUND
0:29:06,67,24.5,71,OFF,NO,FOUND
0:29:07,67,24.5,71,OFF,NO,FOUND
0:29:08,59,24.5,71,OFF,NO,FOUND
0:29:09,55,24.5,71,OFF,NO,FOUND
0:29:10,53,24.5,71,OFF,NO,FOUND
0:29:11,53,24.5,71,OFF,NO,FOUND
0:29:12,53,24.5,71,OFF,NO,FOUND
0:29:13,52,24.5,71,OFF,NO,FOUND
0:29:15,53,24.5,71,OFF,NO,FOUND
0:29:16,53,24.5,71,OFF,NO,FOUND
0:29:17,52,24.5,71,OFF,NO,FOUND
0:29:18,53,24.5,71,OFF,NO,FOUND
0:29:19,52,24.5,71,OFF,NO,FOUND
0:29:20,52,24.5,71,OFF,NO,FOUND
0:29:21,53,24.5,71,OFF,NO,FOUND
0:29:22,53,24.5,71,OFF,NO,FOUND
0:29:23,53,24.5,71,OFF,NO,FOUND
0:29:24,52,24.5,71,OFF,NO,FOUND
0:29:25,48,24.5,71,OFF,NO,FOUND
0:29:26,39,24.5,71,ON,NO,FOUND
0:29:27,31,24.5,71,ON,NO,NOT FOUND
0:29:28,31,24.5,71,ON,NO,NOT FOUND
0:29:30,31,24.5,71,ON,NO,NOT FOUND
0:29:31,31,24.5,71,ON,NO,NOT FOUND
0:29:32,31,24.5,71,ON,NO,NOT FOUND
0:29:33,31,24.5,71,ON,NO,NOT FOUND
0:29:34,31,24.5,71,ON,NO,NOT FOUND
0:29:35,32,24.5,71,ON,NO,FOUND
0:29:36,34,24.5,71,ON,NO,FOUND
0:29:37,35,24.5,71,ON,NO,FOUND
0:29:38,36,24.5,71,ON,NO,NOT FOUND
0:29:39,36,24.5,71,ON,NO,NOT FOUND
0:29:40,35,24.5,71,ON,NO,NOT FOUND
0:29:41,36,24.5,71,ON,NO,NOT FOUND
0:29:42,36,24.5,71,ON,NO,NOT FOUND
0:29:43,36,24.5,71,ON,NO,NOT FOUND
0:29:45,36,24.5,71,ON,NO,NOT FOUND
0:29:46,35,24.5,71,ON,NO,FOUND
0:29:47,37,24.5,71,ON,NO,FOUND
0:29:48,39,24.5,71,ON,NO,FOUND
0:29:49,40,24.5,71,ON,NO,NOT FOUND
0:29:50,42,24.5,71,ON,NO,NOT FOUND
0:29:51,43,24.5,71,ON,NO,NOT FOUND
0:29:52,45,24.5,71,ON,NO,NOT FOUND
0:29:53,47,24.5,71,ON,NO,NOT FOUND
0:29:54,49,24.5,71,ON,NO,NOT FOUND
0:29:55,50,24.5,71,ON,NO,FOUND
0:29:56,51,24.5,71,ON,NO,FOUND
0:29:57,53,24.5,71,ON,NO,NOT FOUND
0:29:58,54,24.5,71,ON,NO,NOT FOUND
0:30:00,55,24.5,71,ON,NO,NOT FOUND
0:30:01,57,24.5,71,ON,NO,NOT FOUND
0:30:02,57,24.5,71,ON,NO,NOT FOUND
0:30:03,59,24.5,71,ON,NO,NOT FOUND
0:30:04,60,24.5,71,ON,NO,NOT FOUND
0:30:05,61,24.5,71,ON,NO,NOT FOUND
0:30:06,62,24.5,71,ON,NO,NOT FOUND
0:30:07,61,24.5,71,ON,NO,NOT FOUND
0:30:08,62,24.5,71,ON,NO,NOT FOUND
0:30:09,63,24.5,71,ON,NO,NOT FOUND
0:30:10,63,24.5,71,ON,NO,NOT FOUND
0:30:11,64,24.5,72,ON,NO,NOT FOUND
0:30:12,63,24.5,72,ON,NO,NOT FOUND
0:30:13,63,24.5,72,ON,NO,NOT FOUND
0:30:15,64,24.5,72,ON,NO,NOT FOUND
0:30:16,63,24.5,72,ON,NO,NOT FOUND
0:30:17,64,24.5,72,ON,NO,NOT FOUND
0:30:18,63,24.5,72,ON,NO,NOT FOUND
0:30:19,64,24.5,72,ON,NO,NOT FOUND
0:30:20,64,24.5,72,ON,NO,NOT FOUND
0:30:21,64,24.5,72,ON,NO,NOT FOUND
0:30:22,65,24.5,72,ON,NO,NOT FOUND
0:30:23,64,24.5,72,ON,NO,NOT FOUND
0:30:24,65,24.5,72,ON,NO,NOT FOUND
0:30:25,65,24.5,72,ON,NO,NOT FOUND
0:30:26,66,24.5,72,ON,NO,NOT FOUND
0:30:27,67,24.5,72,ON,NO,NOT FOUND
0:30:28,67,24.5,72,ON,NO,NOT FOUND
0:30:30,68,24.5,72,ON,NO,NOT FOUND
0:30:31,69,24.5,72,ON,NO,NOT FOUND
0:30:32,70,24.5,72,ON,NO,NOT FOUND
0:30:33,70,24.5,72,ON,NO,NOT FOUND
0:30:34,69,24.5,72,ON,NO,NOT FOUND
0:30:35,70,24.5,72,ON,NO,NOT FOUND
0:30:36,70,24.5,72,ON,NO,NOT FOUND
0:30:37,71,24.5,72,ON,NO,NOT FOUND
0:30:38,71,24.5,72,ON,NO,NOT FOUND
0:30:39,70,24.5,72,ON,NO,NOT FOUND
0:30:40,71,24.5,72,ON,NO,NOT FOUND
0:30:41,71,24.5,72,ON,NO,NOT FOUND
0:30:42,71,24.5,72,ON,NO,NOT FOUND
0:30:43,71,24.5,72,ON,NO,NOT FOUND
0:30:45,71,24.5,72,ON,NO,NOT FOUND
0:30:46,72,24.5,72,ON,NO,NOT FOUND
0:30:47,71,24.5,72,ON,NO,NOT FOUND
0:30:48,71,24.5,72,ON,NO,NOT FOUND
0:30:49,71,24.5,72,ON,NO,NOT FOUND
0:30:50,71,24.5,72,ON,NO,NOT FOUND
0:30:51,71,24.5,72,ON,NO,NOT FOUND
0:30:52,71,24.5,72,ON,NO,NOT FOUND
0:30:53,71,24.5,72,ON,NO,NOT FOUND
0:30:54,71,24.5,72,ON,NO,NOT FOUND
0:30:55,71,24.5,72,ON,NO,NOT FOUND
0:30:56,72,24.5,72,ON,NO,NOT FOUND
0:30:57,72,24.5,72,ON,NO,NOT FOUND
0:30:58,72,24.5,72,ON,NO,NOT FOUND
0:31:00,72,24.5,72,ON,NO,NOT FOUND
0:31:01,71,24.5,72,ON,NO,NOT FOUND
0:31:02,71,24.5,72,ON,NO,NOT FOUND
0:31:03,72,24.5,72,ON,NO,NOT FOUND
0:31:04,72,24.5,72,ON,NO,NOT FOUND
0:31:05,72,24.4,72,ON,NO,NOT FOUND
0:31:06,72,24.4,72,ON,NO,NOT FOUND
0:31:07,73,24.4,72,ON,NO,NOT FOUND
0:31:08,74,24.4,72,ON,NO,NOT FOUND
0:31:09,75,24.4,72,ON,NO,NOT FOUND
0:31:10,75,24.2,72,ON,NO,NOT FOUND
0:31:11,75,24.2,72,ON,NO,NOT FOUND
0:31:12,76,24.2,72,ON,NO,NOT FOUND
0:31:13,76,24.2,72,ON,NO,NOT FOUND
0:31:15,77,24.2,72,ON,NO,NOT FOUND
0:31:16,77,24.1,72,ON,NO,NOT FOUND
0:31:17,77,24.1,72,ON,NO,NOT FOUND
0:31:18,77,24.1,72,ON,NO,NOT FOUND
0:31:19,77,24.1,72,ON,NO,NOT FOUND
0:31:20,77,24.1,72,ON,NO,NOT FOUND
0:31:21,78,24.1,72,ON,NO,NOT FOUND
0:31:22,77,24.1,72,ON,NO,NOT FOUND
0:31:23,78,24.1,72,ON,NO,NOT FOUND
0:31:24,78,24.1,72,ON,NO,NOT FOUND
0:31:25,78,24.1,72,ON,NO,NOT FOUND
0:31:26,78,24.1,72,ON,NO,NOT FOUND
0:31:27,77,24.1,72,ON,NO,NOT FOUND
0:31:28,78,24.1,72,ON,NO,NOT FOUND
0:31:30,78,24.1,72,ON,NO,NOT FOUND
0:31:31,78,24.1,72,ON,NO,NOT FOUND
0:31:32,78,24.1,72,ON,NO,NOT FOUND
0:31:33,77,24.1,72,ON,NO,NOT FOUND
0:31:34,78,24.1,72,ON,NO,NOT FOUND
0:31:35,78,24.1,72,ON,NO,NOT FOUND
0:31:36,78,24.1,72,ON,NO,NOT FOUND
0:31:37,77,24.1,73,ON,NO,NOT FOUND
0:31:38,77,24.1,73,ON,NO,NOT FOUND
0:31:39,77,24.1,73,ON,NO,NOT FOUND
0:31:40,77,24.1,73,ON,NO,NOT FOUND
0:31:41,77,24.1,73,ON,NO,NOT FOUND
0:31:42,77,24.1,73,ON,NO,NOT FOUND
0:31:43,77,24.1,73,ON,NO,NOT FOUND
0:31:45,78,24.1,73,ON,NO,NOT FOUND
0:31:46,78,24.1,73,ON,NO,NOT FOUND
0:31:47,78,24.1,73,ON,NO,NOT FOUND
0:31:48,78,24.1,73,ON,NO,NOT FOUND
0:31:49,77,24.1,73,ON,NO,NOT FOUND
0:31:50,78,24.1,73,ON,NO,NOT FOUND
0:31:51,78,24.1,73,ON,NO,NOT FOUND
0:31:52,77,24.1,73,ON,NO,NOT FOUND
0:31:53,77,24.1,73,ON,NO,NOT FOUND
0:31:54,77,24.1,73,ON,NO,NOT FOUND
0:31:55,78,24.1,73,ON,NO,NOT FOUND
0:31:56,78,24.1,73,ON,NO,NOT FOUND
0:31:57,78,24.1,73,ON,NO,NOT FOUND
0:31:58,78,24.1,73,ON,NO,NOT FOUND
0:32:00,77,24.1,73,ON,NO,NOT FOUND
0:32:01,77,24.1,73,ON,NO,NOT FOUND
0:32:02,78,24.1,73,ON,NO,NOT FOUND
0:32:03,78,24.1,73,ON,NO,NOT FOUND
0:32:04,78,24.1,73,ON,NO,NOT FOUND
0:32:05,77,24.1,73,ON,NO,NOT FOUND
0:32:06,78,24.1,73,ON,NO,NOT FOUND
0:32:07,77,24.1,73,ON,NO,NOT FOUND
0:32:08,77,24.1,73,ON,NO,NOT FOUND
0:32:09,77,24.1,73,ON,NO,NOT FOUND
0:32:10,77,24.1,73,ON,NO,NOT FOUND
0:32:11,77,24.1,73,ON,NO,NOT FOUND
0:32:12,77,24.1,73,ON,NO,NOT FOUND
0:32:13,77,24.1,73,ON,NO,NOT FOUND
0:32:15,77,24.1,73,ON,NO,NOT FOUND
0:32:16,77,24.1,73,ON,NO,NOT FOUND
0:32:17,78,24.1,73,ON,NO,NOT FOUND
0:32:18,77,24.1,73,ON,NO,NOT FOUND
0:32:19,78,24.1,73,ON,NO,NOT FOUND
0:32:20,78,24.1,73,ON,NO,NOT FOUND
0:32:21,77,24.1,73,ON,NO,NOT FOUND
0:32:22,78,24.1,73,ON,NO,NOT FOUND
0:32:23,78,24.1,73,ON,NO,NOT FOUND
0:32:24,78,24.1,73,ON,NO,NOT FOUND
0:32:25,77,24.1,73,ON,NO,NOT FOUND
0:32:26,77,24.1,73,ON,NO,NOT FOUND
0:32:27,78,24.1,73,ON,NO,NOT FOUND
0:32:28,78,24.1,73,ON,NO,NOT FOUND
0:32:30,78,24.1,73,ON,NO,NOT FOUND
0:32:31,78,24.1,73,ON,NO,NOT FOUND
0:32:32,77,24.1,73,ON,NO,NOT FOUND
0:32:33,78,24.1,73,ON,NO,NOT FOUND
0:32:34,78,24.1,73,ON,NO,NOT FOUND
0:32:35,77,24.1,73,ON,NO,NOT FOUND
0:32:36,78,24.1,73,ON,NO,NOT FOUND
0:32:37,77,24.1,73,ON,NO,NOT FOUND
0:32:38,78,24.1,73,ON,NO,NOT FOUND
0:32:39,78,24.1,73,ON,NO,NOT FOUND
0:32:40,78,24.1,73,ON,NO,NOT FOUND
0:32:41,78,24.1,73,ON,NO,NOT FOUND
0:32:42,77,24.1,73,ON,NO,NOT FOUND
0:32:43,78,24.1,73,ON,NO,NOT FOUND
0:32:45,78,24.1,73,ON,NO,NOT FOUND
0:32:46,78,24.1,73,ON,NO,NOT FOUND
0:32:47,78,24.1,73,ON,NO,NOT FOUND
0:32:48,78,24.1,73,ON,NO,NOT FOUND
0:32:49,78,24.1,73,ON,NO,NOT FOUND
0:32:50,78,24.1,73,ON,NO,NOT FOUND
0:32:51,78,24.1,73,ON,NO,NOT FOUND
0:32:52,77,24.1,73,ON,NO,NOT FOUND
0:32:53,77,24.1,73,ON,NO,NOT FOUND
0:32:54,78,24.1,73,ON,NO,NOT FOUND
0:32:55,78,24.1,73,ON,NO,NOT FOUND
0:32:56,78,24.1,73,ON,NO,NOT FOUND
0:32:57,78,24.1,73,ON,NO,NOT FOUND
0:32:58,77,24.1,73,ON,NO,NOT FOUND
0:32:59,78,24.1,73,ON,NO,NOT FOUND
0:33:00,78,24.1,73,ON,NO,NOT FOUND
0:33:01,78,24.1,73,ON,NO,NOT FOUND
0:33:02,78,24.1,73,ON,NO,NOT FOUND
0:33:03,77,24.1,73,ON,NO,NOT FOUND
0:33:04,78,24.1,73,ON,NO,NOT FOUND
0:33:05,78,24.1,73,ON,NO,NOT FOUND
0:33:06,78,24.1,73,ON,NO,NOT FOUND
0:33:07,78,24.1,73,ON,NO,NOT FOUND
0:33:08,77,24.1,73,ON,NO,NOT FOUND
0:33:09,78,24.1,73,ON,NO,NOT FOUND
0:33:10,78,24.1,73,ON,NO,NOT FOUND
0:33:11,78,24.1,73,ON,NO,NOT FOUND
0:33:12,78,24.1,73,ON,NO,NOT FOUND
0:33:13,77,24.1,73,ON,NO,NOT FOUND
0:33:15,78,24.1,73,ON,NO,NOT FOUND
0:33:16,78,24.1,73,ON,NO,NOT FOUND
0:33:17,77,24.1,73,ON,NO,NOT FOUND
0:33:18,77,24.1,73,ON,NO,NOT FOUND
0:33:19,77,24.1,73,ON,NO,NOT FOUND
0:33:20,78,24.1,73,ON,NO,NOT FOUND
0:33:21,78,24.1,73,ON,NO,NOT FOUND
0:33:22,78,24.1,73,ON,NO,NOT FOUND
0:33:23,78,24.1,74,ON,NO,NOT FOUND
0:33:24,77,24.1,74,ON,NO,NOT FOUND
0:33:25,78,24.1,74,ON,NO,NOT FOUND
0:33:26,78,24.1,74,ON,NO,NOT FOUND
0:33:27,78,24.1,74,ON,NO,NOT FOUND
0:33:28,78,24.1,74,ON,NO,NOT FOUND
0:33:30,77,24.1,74,ON,NO,NOT FOUND
0:33:31,78,24.1,74,ON,NO,NOT FOUND
0:33:32,78,24.1,74,ON,NO,NOT FOUND
0:33:33,78,24.1,74,ON,NO,NOT FOUND
0:33:34,78,24.1,74,ON,NO,NOT FOUND
0:33:35,77,24.1,74,ON,NO,NOT FOUND
0:33:36,78,24.1,74,ON,NO,NOT FOUND
0:33:37,77,24.1,74,ON,NO,NOT FOUND
0:33:38,78,24.1,74,ON,NO,NOT FOUND
0:33:39,78,24.1,74,ON,NO,NOT FOUND
0:33:40,77,24.1,74,ON,NO,FOUND
0:33:41,78,24.1,74,ON,NO,FOUND
0:33:42,78,24.1,74,ON,NO,FOUND
0:33:43,78,24.1,74,ON,NO,FOUND
0:33:45,78,24.1,74,ON,NO,FOUND
0:33:46,77,24.1,74,ON,NO,FOUND
0:33:47,78,24.1,74,ON,NO,NOT FOUND
0:33:48,78,24.1,74,ON,NO,NOT FOUND
0:33:49,78,24.1,74,ON,NO,NOT FOUND
0:33:50,78,24.1,74,ON,NO,NOT FOUND
0:33:51,77,24.1,74,ON,NO,NOT FOUND
0:33:52,78,24.1,74,ON,NO,NOT FOUND
0:33:53,78,24.1,74,ON,NO,NOT FOUND
0:33:54,78,24.1,74,ON,NO,NOT FOUND
0:33:55,78,24.1,74,ON,NO,NOT FOUND
0:33:56,77,24.1,74,ON,NO,NOT FOUND
0:33:57,78,24.1,74,ON,NO,NOT FOUND
0:33:58,78,24.1,74,ON,NO,NOT FOUND
0:34:00,78,24.1,74,ON,NO,NOT FOUND
0:34:01,78,24.1,75,ON,NO,NOT FOUND
0:34:02,77,24.1,75,ON,NO,NOT FOUND
0:34:03,78,24.1,75,ON,NO,NOT FOUND
0:34:04,78,24.1,75,ON,NO,NOT FOUND
0:34:05,78,24.1,75,ON,NO,NOT FOUND
0:34:06,78,24.1,75,ON,NO,NOT FOUND
0:34:07,77,24.1,75,ON,NO,NOT FOUND
0:34:08,78,24.1,75,ON,NO,NOT FOUND
0:34:09,78,24.1,75,ON,NO,NOT FOUND
0:34:10,78,24.1,75,ON,NO,NOT FOUND
0:34:11,78,24.1,75,ON,NO,NOT FOUND
0:34:12,78,24.1,75,ON,NO,NOT FOUND
0:34:13,78,24.1,75,ON,NO,NOT FOUND
0:34:15,78,24.1,75,ON,NO,NOT FOUND
0:34:16,78,24.1,75,ON,NO,NOT FOUND
0:34:17,78,24.1,75,ON,NO,NOT FOUND
0:34:18,78,24.1,75,ON,NO,NOT FOUND
0:34:19,78,24.1,75,ON,NO,NOT FOUND
0:34:20,78,24.1,75,ON,NO,NOT FOUND
0:34:21,78,24.1,75,ON,NO,NOT FOUND
0:34:22,78,24.1,75,ON,NO,NOT FOUND
0:34:23,77,24.1,75,ON,NO,NOT FOUND
0:34:24,78,24.1,75,ON,NO,NOT FOUND
0:34:25,78,24.1,75,ON,NO,NOT FOUND
0:34:26,78,24.1,75,ON,NO,NOT FOUND
0:34:27,78,24.1,75,ON,NO,NOT FOUND
0:34:28,77,24.1,75,ON,NO,NOT FOUND
0:34:30,78,24.1,75,ON,NO,NOT FOUND
0:34:31,78,24.1,75,ON,NO,NOT FOUND
0:34:32,78,24.1,75,ON,NO,NOT FOUND
0:34:33,78,24.1,75,ON,NO,NOT FOUND
0:34:34,78,24.1,75,ON,NO,NOT FOUND
0:34:35,78,24.1,75,ON,NO,NOT FOUND
0:34:36,78,24.1,75,ON,NO,NOT FOUND
0:34:37,78,24.1,75,ON,NO,NOT FOUND
0:34:38,78,24.1,75,ON,NO,NOT FOUND
0:34:39,78,24.1,75,ON,NO,NOT FOUND
0:34:40,78,24.1,75,ON,NO,NOT FOUND
0:34:41,78,24.1,75,ON,NO,NOT FOUND
0:34:42,78,24.1,75,ON,NO,NOT FOUND
0:34:43,78,24.1,76,ON,NO,NOT FOUND
0:34:45,78,24.1,76,ON,NO,NOT FOUND
0:34:46,78,24.1,76,ON,NO,NOT FOUND
0:34:47,78,24.1,76,ON,NO,NOT FOUND
0:34:48,78,24.1,76,ON,NO,NOT FOUND
0:34:49,78,24.1,76,ON,NO,NOT FOUND
0:34:50,77,24.1,76,ON,NO,NOT FOUND
0:34:51,78,24.1,76,ON,NO,NOT FOUND
0:34:52,78,24.1,76,ON,NO,NOT FOUND
0:34:53,78,24.1,76,ON,NO,NOT FOUND
0:34:54,78,24.1,76,ON,NO,NOT FOUND
0:34:55,78,24.1,76,ON,NO,NOT FOUND
0:34:56,78,24.1,76,ON,NO,NOT FOUND
0:34:57,79,24.1,76,ON,NO,NOT FOUND
0:34:58,78,24.1,76,ON,NO,NOT FOUND
0:35:00,78,24.1,76,ON,NO,NOT FOUND
0:35:01,78,24.1,76,ON,NO,NOT FOUND
0:35:02,78,24.1,76,ON,NO,NOT FOUND
0:35:03,78,24.1,76,ON,NO,NOT FOUND
0:35:04,78,24.1,76,ON,NO,NOT FOUND
0:35:05,78,24.1,76,ON,NO,NOT FOUND
0:35:06,78,24.1,76,ON,NO,NOT FOUND
0:35:07,78,24.1,76,ON,NO,NOT FOUND
0:35:08,78,24.1,76,ON,NO,NOT FOUND
0:35:09,78,24.1,76,ON,NO,NOT FOUND
0:35:10,78,24.1,76,ON,NO,NOT FOUND
0:35:11,78,24.1,76,ON,NO,NOT FOUND
0:35:12,78,24.1,76,ON,NO,NOT FOUND
0:35:13,78,24.1,76,ON,NO,NOT FOUND
0:35:15,78,24.1,76,ON,NO,NOT FOUND
0:35:16,78,24.1,76,ON,NO,NOT FOUND
0:35:17,77,24.1,76,ON,NO,NOT FOUND
