image,labels,healthy,scab,frog_eye_leaf_spot,rust,powdery_mildew,complex
d4a96a051ba46d5f.jpg,powdery_mildew,0,0,0,0,1,0
ba92d03b891dda69.jpg,scab,0,1,0,0,0,0
fb06c19485507c7f.jpg,scab frog_eye_leaf_spot,0,1,1,0,0,0
8bc2979962db6549.jpg,healthy,1,0,0,0,0,0
d09bc3f08f846e99.jpg,healthy,1,0,0,0,0,0
e9bae0c83285356f.jpg,healthy,1,0,0,0,0,0
e287f603b5a101fd.jpg,healthy,1,0,0,0,0,0
8687c6bca99a35d1.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
b2999b69da846d98.jpg,healthy,1,0,0,0,0,0
deece3b039686245.jpg,complex,0,0,0,0,0,1
ec97a9cb3d8b8112.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
c4f46ee06dc6c29c.jpg,powdery_mildew,0,0,0,0,1,0
b0f0be7f17a5408a.jpg,powdery_mildew,0,0,0,0,1,0
e2b49596ceb9c14a.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
e8d7cd908993f2a1.jpg,scab,0,1,0,0,0,0
94325f9125bb52b6.jpg,healthy,1,0,0,0,0,0
f4430bf49c0f0ef8.jpg,scab,0,1,0,0,0,0
c0dd7ac9944d62b5.jpg,rust,0,0,0,1,0,0
a1c2d09c7d387d65.jpg,healthy,1,0,0,0,0,0
9c3774083b47d8e3.jpg,scab,0,1,0,0,0,0
d89f9971a649c6c8.jpg,scab,0,1,0,0,0,0
dca4487f178d15f0.jpg,scab,0,1,0,0,0,0
8df767cb72448990.jpg,scab,0,1,0,0,0,0
a99dc9166e12b479.jpg,healthy,1,0,0,0,0,0
873407b3fe462935.jpg,rust,0,0,0,1,0,0
a23fa42b9e95d894.jpg,healthy,1,0,0,0,0,0
acdcd4f2dae28930.jpg,healthy,1,0,0,0,0,0
838397476a6b323d.jpg,rust,0,0,0,1,0,0
cccb15a3875c393a.jpg,rust,0,0,0,1,0,0
d89062fbf4452a9e.jpg,rust,0,0,0,1,0,0
e083471e9e9893b7.jpg,healthy,1,0,0,0,0,0
db10638d7266635d.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
ca62f80f2f42dcf0.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
ae7e82e8d2415dca.jpg,healthy,1,0,0,0,0,0
f3be87f18047382c.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
e85ce5e91595f510.jpg,scab,0,1,0,0,0,0
be02b556a855ca6d.jpg,powdery_mildew,0,0,0,0,1,0
bc974520a691df2d.jpg,healthy,1,0,0,0,0,0
c3877ad5e0c0e44f.jpg,complex,0,0,0,0,0,1
ca7335da2c104adf.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
d2aa52d331432b77.jpg,healthy,1,0,0,0,0,0
aac6deb45870616b.jpg,scab,0,1,0,0,0,0
f6aad316c8298575.jpg,scab frog_eye_leaf_spot,0,1,1,0,0,0
a5d265aae9b64836.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
e8b095a93a1d33ce.jpg,scab frog_eye_leaf_spot,0,1,1,0,0,0
95eada96b43a6017.jpg,scab,0,1,0,0,0,0
ce0e617c24d3cd2b.jpg,rust,0,0,0,1,0,0
febcb08c02a3179b.jpg,scab,0,1,0,0,0,0
c1e792921b613fa5.jpg,scab,0,1,0,0,0,0
d0abd5950ee8545e.jpg,healthy,1,0,0,0,0,0
fff8e3b8c1d88300.jpg,healthy,1,0,0,0,0,0
b4c8d092c17b477b.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
c1c84f379c17aa93.jpg,scab,0,1,0,0,0,0
e8b8a49085dd7ed8.jpg,rust frog_eye_leaf_spot,0,0,1,1,0,0
9549bad02dda4e69.jpg,scab,0,1,0,0,0,0
c81fc31ff98138c9.jpg,scab,0,1,0,0,0,0
dfdf8881d4e0e416.jpg,scab,0,1,0,0,0,0
e9819f0bab01e95e.jpg,powdery_mildew,0,0,0,0,1,0
c5f93d81389530de.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
cbc7f466d895c304.jpg,powdery_mildew,0,0,0,0,1,0
a1d196b94b8f6d60.jpg,healthy,1,0,0,0,0,0
9dc171ee311f3a09.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
c99b5c46303633db.jpg,healthy,1,0,0,0,0,0
b4e6ccdd2e0921ad.jpg,healthy,1,0,0,0,0,0
b162da288b73e58b.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
a7b2da2f66b04866.jpg,complex,0,0,0,0,0,1
d4df2f93901b1f20.jpg,scab,0,1,0,0,0,0
d4e59ec145970f1a.jpg,healthy,1,0,0,0,0,0
8b9d367469c27d28.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
c126e25eb08f48ef.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
95c71dc0cffa050e.jpg,complex,0,0,0,0,0,1
adbc373ed8c73004.jpg,healthy,1,0,0,0,0,0
e1a64386c9d6295f.jpg,complex,0,0,0,0,0,1
d023c15f9eb8e1a9.jpg,complex,0,0,0,0,0,1
a8a581a3da37cf23.jpg,scab,0,1,0,0,0,0
ea5ba53a9a134c27.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
c0bb3b5b0fc600de.jpg,complex,0,0,0,0,0,1
9b718db9041ce36e.jpg,healthy,1,0,0,0,0,0
c1804d3e1f4eb64f.jpg,complex,0,0,0,0,0,1
aaf45b4d5165ac58.jpg,complex,0,0,0,0,0,1
d6f23b1b99896161.jpg,rust,0,0,0,1,0,0
dd83061ca1775e8e.jpg,powdery_mildew,0,0,0,0,1,0
9569383f433a6f41.jpg,rust frog_eye_leaf_spot,0,0,1,1,0,0
eb6247d4858f18d6.jpg,scab,0,1,0,0,0,0
c2f5cea0b18bccc9.jpg,complex,0,0,0,0,0,1
ad9cda9cc8ad8a26.jpg,healthy,1,0,0,0,0,0
e298c74765261d9d.jpg,scab frog_eye_leaf_spot complex,0,1,1,0,0,1
8791c68b1e4f2f16.jpg,scab,0,1,0,0,0,0
83753b8a299f4794.jpg,scab,0,1,0,0,0,0
c3a29a7b982895cf.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
c0bdd62dbf80dc42.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
a92ad0f581f221df.jpg,healthy,1,0,0,0,0,0
fc8b609593385e33.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
fa5a221f9d6e2941.jpg,powdery_mildew,0,0,0,0,1,0
bccb9208883b6f3b.jpg,healthy,1,0,0,0,0,0
adc7b441421d9c7e.jpg,rust,0,0,0,1,0,0
9a6328ee7ae70c1c.jpg,scab frog_eye_leaf_spot,0,1,1,0,0,0
8158a7b8c3b16a77.jpg,powdery_mildew,0,0,0,0,1,0
c9c9a42b9ae5e25c.jpg,healthy,1,0,0,0,0,0
ce469d3c40997ccb.jpg,healthy,1,0,0,0,0,0
f1b46387b86ad0e4.jpg,complex,0,0,0,0,0,1
edb48787424f92e1.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
fd27bade43308f00.jpg,rust,0,0,0,1,0,0
95c1c8caf7a7710c.jpg,powdery_mildew complex,0,0,0,0,1,1
9f99256166c89dd1.jpg,scab,0,1,0,0,0,0
e08ac3bf87f08655.jpg,healthy,1,0,0,0,0,0
f1dbaf25507a2541.jpg,healthy,1,0,0,0,0,0
b5e4da068d17d417.jpg,scab,0,1,0,0,0,0
b47a9ab4222376b5.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
859d3ac6e0bc4fa1.jpg,healthy,1,0,0,0,0,0
b57cf3b488c20ccb.jpg,scab,0,1,0,0,0,0
ded57ce32063350a.jpg,complex,0,0,0,0,0,1
cbd63c87339a428d.jpg,rust,0,0,0,1,0,0
ebc0355b5541ccce.jpg,scab,0,1,0,0,0,0
8c7a63253ad82ece.jpg,scab,0,1,0,0,0,0
a8b097cad7eb89c0.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
d9a336b35e632521.jpg,powdery_mildew,0,0,0,0,1,0
e19791d01e683d3d.jpg,scab,0,1,0,0,0,0
8db8965acacfca0c.jpg,scab,0,1,0,0,0,0
d7756a439e4dd048.jpg,healthy,1,0,0,0,0,0
d03fe072c99b26cc.jpg,complex,0,0,0,0,0,1
f41787a50fe27630.jpg,complex,0,0,0,0,0,1
db838bc1d8432be3.jpg,complex,0,0,0,0,0,1
faead67640c0868f.jpg,scab,0,1,0,0,0,0
a7d2966f9521da30.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
e2fa92d7d8d04c4a.jpg,scab,0,1,0,0,0,0
d70680ad17fc33f0.jpg,scab,0,1,0,0,0,0
85897ea7f064b26a.jpg,complex,0,0,0,0,0,1
a5b8b7b852b90d49.jpg,healthy,1,0,0,0,0,0
8935609715f7d28b.jpg,scab,0,1,0,0,0,0
d3a679d4654a870d.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
aa7a2ef0e1e039e2.jpg,rust,0,0,0,1,0,0
8554353dd6961cb5.jpg,scab,0,1,0,0,0,0
a5d29ea15c2be463.jpg,scab,0,1,0,0,0,0
ad6990cd9994d8cb.jpg,scab,0,1,0,0,0,0
ccf9344ea31e992a.jpg,powdery_mildew,0,0,0,0,1,0
ac6902fd1f0f3ce0.jpg,healthy,1,0,0,0,0,0
eaabc28781959717.jpg,rust,0,0,0,1,0,0
984fa9ca5c25e64b.jpg,healthy,1,0,0,0,0,0
baebf0f58010cd93.jpg,complex,0,0,0,0,0,1
9545afa1952a6e96.jpg,healthy,1,0,0,0,0,0
efa9f410cb80e4b3.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
f8c31a3d1871256f.jpg,scab,0,1,0,0,0,0
b53cb02b1ce694ec.jpg,healthy,1,0,0,0,0,0
a4b3d2c945976e31.jpg,scab frog_eye_leaf_spot complex,0,1,1,0,0,1
d88a80f08f7c7e6a.jpg,healthy,1,0,0,0,0,0
b2dac27a02799b4d.jpg,scab,0,1,0,0,0,0
a1ac3398e1cc87cf.jpg,complex,0,0,0,0,0,1
838183cd39b95b7a.jpg,scab,0,1,0,0,0,0
9e16f0cb615b33a4.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
fbd5966a08b17832.jpg,complex,0,0,0,0,0,1
ab9691964db06cf1.jpg,healthy,1,0,0,0,0,0
cde3244bb5167b50.jpg,scab,0,1,0,0,0,0
cddb0dc46aa5b078.jpg,scab,0,1,0,0,0,0
fdb2d01083d0daf9.jpg,scab,0,1,0,0,0,0
d9141b2bf2ff0229.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
97aaac8d23e74706.jpg,scab frog_eye_leaf_spot,0,1,1,0,0,0
bda9cad0cd4e6a24.jpg,scab,0,1,0,0,0,0
f4cba4a7294d6585.jpg,rust,0,0,0,1,0,0
aa4694deaf305587.jpg,healthy,1,0,0,0,0,0
a5f8c4c14e873ccb.jpg,healthy,1,0,0,0,0,0
a429d29769cf3a4c.jpg,healthy,1,0,0,0,0,0
f598dad04dc16c17.jpg,scab,0,1,0,0,0,0
e88aa5bcf6358a19.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
8f8b2fd5a038d760.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
e18fd86994e0f287.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
cad871996e4b78a2.jpg,healthy,1,0,0,0,0,0
d9b283cd98b19d13.jpg,scab,0,1,0,0,0,0
9b9832ecbd60702f.jpg,powdery_mildew,0,0,0,0,1,0
d0fdf6e5d8a81501.jpg,healthy,1,0,0,0,0,0
bc4bccb746334919.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
a08cd2cc9fd09ade.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
b5a55292438277ed.jpg,healthy,1,0,0,0,0,0
fdcf04fa23b2a308.jpg,powdery_mildew,0,0,0,0,1,0
a38796d33c797310.jpg,powdery_mildew,0,0,0,0,1,0
decb693131273323.jpg,complex,0,0,0,0,0,1
c03afb8149b1d9ec.jpg,scab,0,1,0,0,0,0
b560d2de9f29609a.jpg,healthy,1,0,0,0,0,0
f1cdc0c6e7d044e5.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
d2a781db29d33589.jpg,rust,0,0,0,1,0,0
8aa1674fda23c14f.jpg,healthy,1,0,0,0,0,0
9193d0a789233f3b.jpg,scab,0,1,0,0,0,0
b588d22dcb252f72.jpg,scab,0,1,0,0,0,0
ff93979c180b60c5.jpg,scab,0,1,0,0,0,0
fa92d2da9a24345e.jpg,healthy,1,0,0,0,0,0
88975a972c5cdea4.jpg,healthy,1,0,0,0,0,0
a1a4cbcc32d51b73.jpg,healthy,1,0,0,0,0,0
f0c8a0ccf9fda311.jpg,rust,0,0,0,1,0,0
c372309fce61de30.jpg,healthy,1,0,0,0,0,0
e87581c9c9a9cdc5.jpg,rust,0,0,0,1,0,0
a77c35e0f885c03b.jpg,complex,0,0,0,0,0,1
d091d0d019e37d3f.jpg,scab frog_eye_leaf_spot,0,1,1,0,0,0
a597d89149b16eac.jpg,scab,0,1,0,0,0,0
de9a27d790d09315.jpg,scab,0,1,0,0,0,0
e0969dca9b0da72a.jpg,healthy,1,0,0,0,0,0
ab1883bdd07f8278.jpg,scab,0,1,0,0,0,0
90fc3c90d72f05f4.jpg,scab,0,1,0,0,0,0
e787c35e0f0c34e8.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
b1dfa38b1e0a29e8.jpg,healthy,1,0,0,0,0,0
e78610d4d04d7de9.jpg,scab,0,1,0,0,0,0
d4b9cbf09c3f8026.jpg,healthy,1,0,0,0,0,0
dd49395b9489663c.jpg,scab frog_eye_leaf_spot,0,1,1,0,0,0
875f956058cd7398.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
e5bc83c5812661fd.jpg,scab,0,1,0,0,0,0
bf303c6261f69730.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
fabb86521e27e184.jpg,complex,0,0,0,0,0,1
fcff93a21a3419a0.jpg,rust,0,0,0,1,0,0
c9c2b57f1438b62c.jpg,healthy,1,0,0,0,0,0
8abf58cb98c58f60.jpg,scab,0,1,0,0,0,0
e3a90f126055e73e.jpg,healthy,1,0,0,0,0,0
caf08eb1d8d7f280.jpg,scab,0,1,0,0,0,0
89f63639b00fdb03.jpg,powdery_mildew,0,0,0,0,1,0
92aa92758b9a71da.jpg,healthy,1,0,0,0,0,0
fab6c09b8d989c64.jpg,complex,0,0,0,0,0,1
c4533ff20ae27da0.jpg,scab,0,1,0,0,0,0
b521d254de8a17ce.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
a8df9550c2bfc243.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
b485b2cc560db5b5.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
ccc76c0c809cfa9f.jpg,healthy,1,0,0,0,0,0
a8d715892ad9467b.jpg,scab,0,1,0,0,0,0
a8a5eecd95923513.jpg,powdery_mildew,0,0,0,0,1,0
d2cbcc4732b9ce06.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
e9b8f8d21051473f.jpg,scab,0,1,0,0,0,0
a6b6599956c5c46c.jpg,healthy,1,0,0,0,0,0
aaebd091d8b780d6.jpg,scab frog_eye_leaf_spot,0,1,1,0,0,0
96983d20c68fdbb2.jpg,healthy,1,0,0,0,0,0
fad480075f21697b.jpg,healthy,1,0,0,0,0,0
a4bc82687ab61f4b.jpg,complex,0,0,0,0,0,1
efd1b128866ca758.jpg,scab,0,1,0,0,0,0
d0f5e0ed993a5a18.jpg,healthy,1,0,0,0,0,0
82e72ec6feccc288.jpg,scab,0,1,0,0,0,0
c118bd3f90fa89e8.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
8bda74e18b458f0d.jpg,healthy,1,0,0,0,0,0
ff8ac2d286a6a43c.jpg,complex,0,0,0,0,0,1
fab0992adc3580eb.jpg,rust,0,0,0,1,0,0
bbcdc4a3a403f712.jpg,powdery_mildew,0,0,0,0,1,0
a316931e4bb52dc9.jpg,healthy,1,0,0,0,0,0
9e99dd8a8dd46238.jpg,healthy,1,0,0,0,0,0
ee4e84354b93d4c9.jpg,scab,0,1,0,0,0,0
d595813ad012f1f7.jpg,healthy,1,0,0,0,0,0
f5cb92a9937b802a.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
e183135910f5ffc2.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
eaa4c0c2cf438f2f.jpg,rust,0,0,0,1,0,0
9110cb3572d97dca.jpg,powdery_mildew,0,0,0,0,1,0
b4ec42cf3b01f0b6.jpg,scab,0,1,0,0,0,0
eab083129d8f1dbc.jpg,complex,0,0,0,0,0,1
e5e6dc266f02609e.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
9ddccc001c07f9ee.jpg,scab,0,1,0,0,0,0
f6e2e50fc2b48a31.jpg,healthy,1,0,0,0,0,0
a9525d8554fa04bf.jpg,healthy,1,0,0,0,0,0
aa4f9584c92f2d8d.jpg,healthy,1,0,0,0,0,0
847b34450db547d7.jpg,scab,0,1,0,0,0,0
d80487d5621ef375.jpg,healthy,1,0,0,0,0,0
ab6b9425dd34ca92.jpg,healthy,1,0,0,0,0,0
beb4c18d95452fc4.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
ff8ac1dcf03c8322.jpg,healthy,1,0,0,0,0,0
aece8209507953ef.jpg,scab frog_eye_leaf_spot,0,1,1,0,0,0
ddb839dd4d25108b.jpg,complex,0,0,0,0,0,1
dcca6a2b254ca4f6.jpg,powdery_mildew,0,0,0,0,1,0
d7a707de26863862.jpg,powdery_mildew,0,0,0,0,1,0
f010d3e93b8d2bd8.jpg,scab,0,1,0,0,0,0
fe481335a91ec751.jpg,complex,0,0,0,0,0,1
dc080c7fd461df34.jpg,scab frog_eye_leaf_spot complex,0,1,1,0,0,1
fd3e84d412e996a1.jpg,healthy,1,0,0,0,0,0
d5e045da6525b3b1.jpg,healthy,1,0,0,0,0,0
dc95507836e4cbc3.jpg,healthy,1,0,0,0,0,0
dab57a4bc314a551.jpg,scab,0,1,0,0,0,0
c1c596cc5eb811b7.jpg,scab,0,1,0,0,0,0
e8da8b2d65741693.jpg,scab,0,1,0,0,0,0
838cccdfac5ab470.jpg,powdery_mildew,0,0,0,0,1,0
9fff82d70a004eaa.jpg,scab,0,1,0,0,0,0
c72afdc6b04fa150.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
fc3e9ca118ec4cc6.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
f43435f29c94fc88.jpg,scab,0,1,0,0,0,0
e83507dd6015e91f.jpg,scab frog_eye_leaf_spot complex,0,1,1,0,0,1
ca9c77dc51a08cec.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
bd608e2fcf26209e.jpg,healthy,1,0,0,0,0,0
db2a09a51dd66a9a.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
e121839ddd3885bd.jpg,rust,0,0,0,1,0,0
f93d9b138bb3c042.jpg,healthy,1,0,0,0,0,0
c514966632dbc6c7.jpg,powdery_mildew,0,0,0,0,1,0
8c2f1e0de1ba4d95.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
cde5e94ad1c88b8a.jpg,healthy,1,0,0,0,0,0
d68bced0c0b0fb26.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
e0f1857b3f6024d3.jpg,scab,0,1,0,0,0,0
c5a2da4d9b2d51a5.jpg,healthy,1,0,0,0,0,0
be95969a8a491c6d.jpg,scab,0,1,0,0,0,0
c5153f91786e7132.jpg,healthy,1,0,0,0,0,0
f55a13990fa70267.jpg,complex,0,0,0,0,0,1
e91d8517bcfe8182.jpg,healthy,1,0,0,0,0,0
adb6b584819ed8e8.jpg,scab,0,1,0,0,0,0
f9ecc388d8517945.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
f3e2e74e8742489a.jpg,rust,0,0,0,1,0,0
949a6a87356bc378.jpg,healthy,1,0,0,0,0,0
8a1a97abda0b4a7a.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
f08fcf469f61c0e0.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
b151e925333a1dcb.jpg,scab,0,1,0,0,0,0
a5d449e56c83b29d.jpg,rust,0,0,0,1,0,0
81bda79ad21bc11d.jpg,scab,0,1,0,0,0,0
b213939d2be9e0a9.jpg,rust,0,0,0,1,0,0
e0998e0c7eb9b866.jpg,powdery_mildew,0,0,0,0,1,0
f1bcd73442a79612.jpg,complex,0,0,0,0,0,1
a2bc95a517325ad3.jpg,scab,0,1,0,0,0,0
a9c994aebe3c9542.jpg,scab,0,1,0,0,0,0
b4c2db760d86718e.jpg,scab,0,1,0,0,0,0
bf36b4009e129b3b.jpg,scab,0,1,0,0,0,0
f07a976798070da6.jpg,healthy,1,0,0,0,0,0
a1a7d297584c2d3d.jpg,healthy,1,0,0,0,0,0
a4a5d6d69e9a981c.jpg,healthy,1,0,0,0,0,0
c54b27b8da41ba8b.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
f5d8ca115fb50153.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
b4aed33a8323cc4b.jpg,complex,0,0,0,0,0,1
a05ed4e25f2a8769.jpg,healthy,1,0,0,0,0,0
e8927b946127169f.jpg,healthy,1,0,0,0,0,0
ba647a90859479ee.jpg,rust,0,0,0,1,0,0
c8177d1a9729073d.jpg,scab,0,1,0,0,0,0
dabfd1d813082f0d.jpg,scab,0,1,0,0,0,0
e8b8e4da073f170c.jpg,healthy,1,0,0,0,0,0
f4c1c1991c683b6f.jpg,scab frog_eye_leaf_spot,0,1,1,0,0,0
c93b263ac8e86793.jpg,scab,0,1,0,0,0,0
beead2c18b14947a.jpg,scab,0,1,0,0,0,0
f053873ac7e246f0.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
92b4e9cb8e0ccccd.jpg,scab,0,1,0,0,0,0
a5a39117d90e593d.jpg,complex,0,0,0,0,0,1
badad2115ff12c81.jpg,healthy,1,0,0,0,0,0
e481cfb71adc21b8.jpg,complex,0,0,0,0,0,1
fcb0c3171ef04879.jpg,complex,0,0,0,0,0,1
afb583bfc6109690.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
a411c99f0dd9ed43.jpg,complex,0,0,0,0,0,1
c03f47d51a54eae8.jpg,scab,0,1,0,0,0,0
cc66388e63b1cc37.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
ad52d5cb3cc4612e.jpg,healthy,1,0,0,0,0,0
d02aca982f2f1e37.jpg,complex,0,0,0,0,0,1
fcc4c8fe30300dcf.jpg,healthy,1,0,0,0,0,0
baa5c086079eaf59.jpg,scab,0,1,0,0,0,0
8bde3f5d5cd08484.jpg,healthy,1,0,0,0,0,0
a10993e55dd1955b.jpg,rust,0,0,0,1,0,0
def5f49f80d22812.jpg,scab,0,1,0,0,0,0
c3b837cc6761612d.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
af50c50acaad5d8d.jpg,healthy,1,0,0,0,0,0
e1c5e346132e561f.jpg,healthy,1,0,0,0,0,0
c4ed49de07752d28.jpg,scab,0,1,0,0,0,0
f8be9580a45c85e7.jpg,complex,0,0,0,0,0,1
f5029a7e8d66e494.jpg,healthy,1,0,0,0,0,0
8ce23594509fe8bd.jpg,scab frog_eye_leaf_spot,0,1,1,0,0,0
ca303681f18ff8ae.jpg,rust,0,0,0,1,0,0
e22d913f6f4ab260.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
f1c28fda8ab90327.jpg,scab,0,1,0,0,0,0
f7ad025385f6e902.jpg,powdery_mildew,0,0,0,0,1,0
ebc2536d378d3205.jpg,healthy,1,0,0,0,0,0
e4386ac65f4f81c6.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
c98e1e3592db2f81.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
ee288ee50b8ea13b.jpg,scab,0,1,0,0,0,0
fa8ec340cbcec706.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
f0c217e200fe8f73.jpg,scab,0,1,0,0,0,0
b6eec297809a6369.jpg,healthy,1,0,0,0,0,0
813fe22dc37e4750.jpg,healthy,1,0,0,0,0,0
94e5c9cece4a14b3.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
c4032937b437b537.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
935b9982bcc57cb0.jpg,scab,0,1,0,0,0,0
c7820991322fe5bf.jpg,scab,0,1,0,0,0,0
f9fc31c08b1d8639.jpg,healthy,1,0,0,0,0,0
88afb82595415eeb.jpg,scab,0,1,0,0,0,0
f8ac9c2bc19e70f0.jpg,rust,0,0,0,1,0,0
ea557ce5c486d2c8.jpg,healthy,1,0,0,0,0,0
afa114d1ce69c52d.jpg,scab,0,1,0,0,0,0
9d34d9258879ed19.jpg,scab,0,1,0,0,0,0
cc939795b5a5292a.jpg,complex,0,0,0,0,0,1
c03f03ba663a871f.jpg,healthy,1,0,0,0,0,0
84d13582f48faa9f.jpg,scab,0,1,0,0,0,0
ec62934398749f5a.jpg,rust,0,0,0,1,0,0
b4ed0b23ef1a504e.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
ca6a3a9dc562bcc1.jpg,powdery_mildew,0,0,0,0,1,0
d03180ff1ff63906.jpg,healthy,1,0,0,0,0,0
c0e85f9f29c654f0.jpg,healthy,1,0,0,0,0,0
c07721c1fa36e333.jpg,scab,0,1,0,0,0,0
aa6386f2c596f48c.jpg,scab,0,1,0,0,0,0
d0bc607d2d72f341.jpg,healthy,1,0,0,0,0,0
ae8c83b6a64554e7.jpg,rust,0,0,0,1,0,0
d8d4b4ca17412f2f.jpg,scab,0,1,0,0,0,0
a56587e58ed60a9c.jpg,scab,0,1,0,0,0,0
c085ce9d33b7851b.jpg,rust complex,0,0,0,1,0,1
af0cc2ae9e809df1.jpg,healthy,1,0,0,0,0,0
c2e1d6668b60e19f.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
f91f819249f5036d.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
94b46bc8663c25f9.jpg,healthy,1,0,0,0,0,0
dad8a11397f0351d.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
ccf55287dca2064f.jpg,scab,0,1,0,0,0,0
91b0fd83b2670937.jpg,scab,0,1,0,0,0,0
f08087bc8fa18ff8.jpg,frog_eye_leaf_spot complex,0,0,1,0,0,1
f3a1039f7858ad83.jpg,healthy,1,0,0,0,0,0
c1d8a39df0bdae01.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
c53bc227799e34d0.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
ddae07c6fcdc2005.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
932760c6955bb26b.jpg,scab,0,1,0,0,0,0
f53ab5c30d0b412f.jpg,healthy,1,0,0,0,0,0
81a1d3d74b4e746c.jpg,scab,0,1,0,0,0,0
8572eb8d1225c33f.jpg,rust,0,0,0,1,0,0
d99898db266ba865.jpg,rust complex,0,0,0,1,0,1
a835ecd68dd6b00b.jpg,scab frog_eye_leaf_spot,0,1,1,0,0,0
a5a5c0b4de964e9a.jpg,scab,0,1,0,0,0,0
8e912ede243bd551.jpg,scab,0,1,0,0,0,0
92f03f9158ba3d13.jpg,healthy,1,0,0,0,0,0
e3c38738313379e4.jpg,frog_eye_leaf_spot complex,0,0,1,0,0,1
a6b0deeb1c0fe980.jpg,scab,0,1,0,0,0,0
ece8c33c8e107575.jpg,healthy,1,0,0,0,0,0
a08d9a65e92f58ab.jpg,healthy,1,0,0,0,0,0
f08080bec5ab4fd7.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
b1b5ba2b48afe1c0.jpg,rust,0,0,0,1,0,0
ff8a08ddd45a5207.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
bd86ed885648a376.jpg,frog_eye_leaf_spot,0,0,1,0,0,0
